"LocID","Time"
4,2005
4,2006
4,2007
4,2008
4,2009
4,2010
4,2011
4,2012
4,2013
4,2014
4,2015
4,2016
4,2017
4,2018
4,2019
4,2020
4,2021
4,2022
4,2023
4,2024
4,2025
4,2026
4,2027
4,2028
4,2029
4,2030
4,2031
4,2032
4,2033
4,2034
4,2035
4,2036
4,2037
4,2038
4,2039
4,2040
4,2041
4,2042
4,2043
4,2044
4,2045
4,2046
4,2047
4,2048
4,2049
903,2005
903,2006
903,2007
903,2008
903,2009
903,2010
903,2011
903,2012
903,2013
903,2014
903,2015
903,2016
903,2017
903,2018
903,2019
903,2020
903,2021
903,2022
903,2023
903,2024
903,2025
903,2026
903,2027
903,2028
903,2029
903,2030
903,2031
903,2032
903,2033
903,2034
903,2035
903,2036
903,2037
903,2038
903,2039
903,2040
903,2041
903,2042
903,2043
903,2044
903,2045
903,2046
903,2047
903,2048
903,2049
8,2005
8,2006
8,2007
8,2008
8,2009
8,2010
8,2011
8,2012
8,2013
8,2014
8,2015
8,2016
8,2017
8,2018
8,2019
8,2020
8,2021
8,2022
8,2023
8,2024
8,2025
8,2026
8,2027
8,2028
8,2029
8,2030
8,2031
8,2032
8,2033
8,2034
8,2035
8,2036
8,2037
8,2038
8,2039
8,2040
8,2041
8,2042
8,2043
8,2044
8,2045
8,2046
8,2047
8,2048
8,2049
12,2005
12,2006
12,2007
12,2008
12,2009
12,2010
12,2011
12,2012
12,2013
12,2014
12,2015
12,2016
12,2017
12,2018
12,2019
12,2020
12,2021
12,2022
12,2023
12,2024
12,2025
12,2026
12,2027
12,2028
12,2029
12,2030
12,2031
12,2032
12,2033
12,2034
12,2035
12,2036
12,2037
12,2038
12,2039
12,2040
12,2041
12,2042
12,2043
12,2044
12,2045
12,2046
12,2047
12,2048
12,2049
16,2005
16,2006
16,2007
16,2008
16,2009
16,2010
16,2011
16,2012
16,2013
16,2014
16,2015
16,2016
16,2017
16,2018
16,2019
16,2020
16,2021
16,2022
16,2023
16,2024
16,2025
16,2026
16,2027
16,2028
16,2029
16,2030
16,2031
16,2032
16,2033
16,2034
16,2035
16,2036
16,2037
16,2038
16,2039
16,2040
16,2041
16,2042
16,2043
16,2044
16,2045
16,2046
16,2047
16,2048
16,2049
20,2005
20,2006
20,2007
20,2008
20,2009
20,2010
20,2011
20,2012
20,2013
20,2014
20,2015
20,2016
20,2017
20,2018
20,2019
20,2020
20,2021
20,2022
20,2023
20,2024
20,2025
20,2026
20,2027
20,2028
20,2029
20,2030
20,2031
20,2032
20,2033
20,2034
20,2035
20,2036
20,2037
20,2038
20,2039
20,2040
20,2041
20,2042
20,2043
20,2044
20,2045
20,2046
20,2047
20,2048
20,2049
24,2005
24,2006
24,2007
24,2008
24,2009
24,2010
24,2011
24,2012
24,2013
24,2014
24,2015
24,2016
24,2017
24,2018
24,2019
24,2020
24,2021
24,2022
24,2023
24,2024
24,2025
24,2026
24,2027
24,2028
24,2029
24,2030
24,2031
24,2032
24,2033
24,2034
24,2035
24,2036
24,2037
24,2038
24,2039
24,2040
24,2041
24,2042
24,2043
24,2044
24,2045
24,2046
24,2047
24,2048
24,2049
660,2005
660,2006
660,2007
660,2008
660,2009
660,2010
660,2011
660,2012
660,2013
660,2014
660,2015
660,2016
660,2017
660,2018
660,2019
660,2020
660,2021
660,2022
660,2023
660,2024
660,2025
660,2026
660,2027
660,2028
660,2029
660,2030
660,2031
660,2032
660,2033
660,2034
660,2035
660,2036
660,2037
660,2038
660,2039
660,2040
660,2041
660,2042
660,2043
660,2044
660,2045
660,2046
660,2047
660,2048
660,2049
28,2005
28,2006
28,2007
28,2008
28,2009
28,2010
28,2011
28,2012
28,2013
28,2014
28,2015
28,2016
28,2017
28,2018
28,2019
28,2020
28,2021
28,2022
28,2023
28,2024
28,2025
28,2026
28,2027
28,2028
28,2029
28,2030
28,2031
28,2032
28,2033
28,2034
28,2035
28,2036
28,2037
28,2038
28,2039
28,2040
28,2041
28,2042
28,2043
28,2044
28,2045
28,2046
28,2047
28,2048
28,2049
32,2005
32,2006
32,2007
32,2008
32,2009
32,2010
32,2011
32,2012
32,2013
32,2014
32,2015
32,2016
32,2017
32,2018
32,2019
32,2020
32,2021
32,2022
32,2023
32,2024
32,2025
32,2026
32,2027
32,2028
32,2029
32,2030
32,2031
32,2032
32,2033
32,2034
32,2035
32,2036
32,2037
32,2038
32,2039
32,2040
32,2041
32,2042
32,2043
32,2044
32,2045
32,2046
32,2047
32,2048
32,2049
51,2005
51,2006
51,2007
51,2008
51,2009
51,2010
51,2011
51,2012
51,2013
51,2014
51,2015
51,2016
51,2017
51,2018
51,2019
51,2020
51,2021
51,2022
51,2023
51,2024
51,2025
51,2026
51,2027
51,2028
51,2029
51,2030
51,2031
51,2032
51,2033
51,2034
51,2035
51,2036
51,2037
51,2038
51,2039
51,2040
51,2041
51,2042
51,2043
51,2044
51,2045
51,2046
51,2047
51,2048
51,2049
533,2005
533,2006
533,2007
533,2008
533,2009
533,2010
533,2011
533,2012
533,2013
533,2014
533,2015
533,2016
533,2017
533,2018
533,2019
533,2020
533,2021
533,2022
533,2023
533,2024
533,2025
533,2026
533,2027
533,2028
533,2029
533,2030
533,2031
533,2032
533,2033
533,2034
533,2035
533,2036
533,2037
533,2038
533,2039
533,2040
533,2041
533,2042
533,2043
533,2044
533,2045
533,2046
533,2047
533,2048
533,2049
935,2005
935,2006
935,2007
935,2008
935,2009
935,2010
935,2011
935,2012
935,2013
935,2014
935,2015
935,2016
935,2017
935,2018
935,2019
935,2020
935,2021
935,2022
935,2023
935,2024
935,2025
935,2026
935,2027
935,2028
935,2029
935,2030
935,2031
935,2032
935,2033
935,2034
935,2035
935,2036
935,2037
935,2038
935,2039
935,2040
935,2041
935,2042
935,2043
935,2044
935,2045
935,2046
935,2047
935,2048
935,2049
36,2005
36,2006
36,2007
36,2008
36,2009
36,2010
36,2011
36,2012
36,2013
36,2014
36,2015
36,2016
36,2017
36,2018
36,2019
36,2020
36,2021
36,2022
36,2023
36,2024
36,2025
36,2026
36,2027
36,2028
36,2029
36,2030
36,2031
36,2032
36,2033
36,2034
36,2035
36,2036
36,2037
36,2038
36,2039
36,2040
36,2041
36,2042
36,2043
36,2044
36,2045
36,2046
36,2047
36,2048
36,2049
927,2005
927,2006
927,2007
927,2008
927,2009
927,2010
927,2011
927,2012
927,2013
927,2014
927,2015
927,2016
927,2017
927,2018
927,2019
927,2020
927,2021
927,2022
927,2023
927,2024
927,2025
927,2026
927,2027
927,2028
927,2029
927,2030
927,2031
927,2032
927,2033
927,2034
927,2035
927,2036
927,2037
927,2038
927,2039
927,2040
927,2041
927,2042
927,2043
927,2044
927,2045
927,2046
927,2047
927,2048
927,2049
40,2005
40,2006
40,2007
40,2008
40,2009
40,2010
40,2011
40,2012
40,2013
40,2014
40,2015
40,2016
40,2017
40,2018
40,2019
40,2020
40,2021
40,2022
40,2023
40,2024
40,2025
40,2026
40,2027
40,2028
40,2029
40,2030
40,2031
40,2032
40,2033
40,2034
40,2035
40,2036
40,2037
40,2038
40,2039
40,2040
40,2041
40,2042
40,2043
40,2044
40,2045
40,2046
40,2047
40,2048
40,2049
31,2005
31,2006
31,2007
31,2008
31,2009
31,2010
31,2011
31,2012
31,2013
31,2014
31,2015
31,2016
31,2017
31,2018
31,2019
31,2020
31,2021
31,2022
31,2023
31,2024
31,2025
31,2026
31,2027
31,2028
31,2029
31,2030
31,2031
31,2032
31,2033
31,2034
31,2035
31,2036
31,2037
31,2038
31,2039
31,2040
31,2041
31,2042
31,2043
31,2044
31,2045
31,2046
31,2047
31,2048
31,2049
44,2005
44,2006
44,2007
44,2008
44,2009
44,2010
44,2011
44,2012
44,2013
44,2014
44,2015
44,2016
44,2017
44,2018
44,2019
44,2020
44,2021
44,2022
44,2023
44,2024
44,2025
44,2026
44,2027
44,2028
44,2029
44,2030
44,2031
44,2032
44,2033
44,2034
44,2035
44,2036
44,2037
44,2038
44,2039
44,2040
44,2041
44,2042
44,2043
44,2044
44,2045
44,2046
44,2047
44,2048
44,2049
48,2005
48,2006
48,2007
48,2008
48,2009
48,2010
48,2011
48,2012
48,2013
48,2014
48,2015
48,2016
48,2017
48,2018
48,2019
48,2020
48,2021
48,2022
48,2023
48,2024
48,2025
48,2026
48,2027
48,2028
48,2029
48,2030
48,2031
48,2032
48,2033
48,2034
48,2035
48,2036
48,2037
48,2038
48,2039
48,2040
48,2041
48,2042
48,2043
48,2044
48,2045
48,2046
48,2047
48,2048
48,2049
50,2005
50,2006
50,2007
50,2008
50,2009
50,2010
50,2011
50,2012
50,2013
50,2014
50,2015
50,2016
50,2017
50,2018
50,2019
50,2020
50,2021
50,2022
50,2023
50,2024
50,2025
50,2026
50,2027
50,2028
50,2029
50,2030
50,2031
50,2032
50,2033
50,2034
50,2035
50,2036
50,2037
50,2038
50,2039
50,2040
50,2041
50,2042
50,2043
50,2044
50,2045
50,2046
50,2047
50,2048
50,2049
52,2005
52,2006
52,2007
52,2008
52,2009
52,2010
52,2011
52,2012
52,2013
52,2014
52,2015
52,2016
52,2017
52,2018
52,2019
52,2020
52,2021
52,2022
52,2023
52,2024
52,2025
52,2026
52,2027
52,2028
52,2029
52,2030
52,2031
52,2032
52,2033
52,2034
52,2035
52,2036
52,2037
52,2038
52,2039
52,2040
52,2041
52,2042
52,2043
52,2044
52,2045
52,2046
52,2047
52,2048
52,2049
112,2005
112,2006
112,2007
112,2008
112,2009
112,2010
112,2011
112,2012
112,2013
112,2014
112,2015
112,2016
112,2017
112,2018
112,2019
112,2020
112,2021
112,2022
112,2023
112,2024
112,2025
112,2026
112,2027
112,2028
112,2029
112,2030
112,2031
112,2032
112,2033
112,2034
112,2035
112,2036
112,2037
112,2038
112,2039
112,2040
112,2041
112,2042
112,2043
112,2044
112,2045
