NNR
1.1762
1.1786
1.1784
1.1772
1.1762
1.2455
1.2443
1.2429
1.2409
1.2383
1.2833
1.2805
1.2779
1.2753
1.2724
1.2708
1.2694
1.2668
1.2651
1.2637
1.2623
1.2606
1.2587
1.2565
1.2542
1.2518
1.2486
1.2447
1.2413
1.2366
1.2341
1.2294
1.2256
1.2214
1.2176
1.2136
1.2096
1.2044
1.2013
1.1983
1.196
1.1926
1.1901
1.1859
1.183
1.1811
1.178
1.1754
1.1724
1.17
1.1682
1.1661
1.1635
1.1611
1.1583
1.1556
1.1536
1.1522
1.1499
1.1479
1.1468
1.1451
1.1432
1.1407
1.138
1.1361
1.135
1.1326
1.1306
1.128
1.1268
1.1246
1.124
1.1221
1.1206
1.1187
1.1176
1.1168
1.1152
NA
2.0469
2.0251
2.0005
1.9714
1.9478
1.9899
1.9667
1.9445
1.9194
1.8967
1.9181
1.895
1.874
1.8508
1.8272
1.8067
1.7858
1.7646
1.7445
1.7254
1.7042
1.6874
1.6688
1.6509
1.633
1.6173
1.6007
1.5847
1.5686
1.5516
1.5381
1.5233
1.5087
1.4953
1.4825
1.4705
1.4569
1.4436
1.4327
1.4231
1.414
1.402
1.3941
1.3822
1.3734
1.3662
1.3566
1.3479
1.339
1.3309
1.3249
1.3173
1.3096
1.3021
1.2946
1.2872
1.283
1.2772
1.272
1.2669
1.2618
1.2566
1.2521
1.2471
1.2413
1.2367
1.233
1.2268
1.2232
1.2186
1.2157
1.2114
1.2088
1.204
1.2007
1.1963
1.1939
1.1911
1.1881
NA
1.4269
1.4134
1.4022
1.3894
1.3792
1.4384
1.4274
1.4163
1.4049
1.3934
1.4328
1.4232
1.4146
1.4039
1.3948
1.3858
1.3763
1.368
1.36
1.3541
1.3464
1.3399
1.3313
1.3265
1.3223
1.3172
1.3098
1.3052
1.3011
1.2938
1.2919
1.2857
1.28
1.2754
1.2718
1.2668
1.2615
1.2561
1.2516
1.2461
1.2412
1.235
1.23
1.2247
1.2215
1.2176
1.2143
1.2097
1.206
1.2044
1.2014
1.1973
1.1937
1.1919
1.1881
1.1836
1.1802
1.1779
1.1758
1.175
1.173
1.1703
1.1675
1.1655
1.1628
1.1613
1.1582
1.1564
1.1538
1.1512
1.1487
1.1476
1.1452
1.1433
1.1424
1.1398
1.139
1.1365
1.1351
NA
1.1355
1.1339
1.1273
1.1225
1.115
1.1814
1.1758
1.171
1.1677
1.1623000000000001
1.207
1.2026
1.2
1.197
1.1937
1.1916
1.1907
1.1865
1.1844
1.1818
1.181
1.1778
1.1748
1.1727
1.1699
1.1661
1.1646
1.1595
1.1574
1.1542
1.1526
1.1475
1.1468
1.1451
1.1436
1.1414
1.14
1.1364
1.1353
1.1327
1.1324
1.1312
1.1295
1.1272
1.1248
1.1236
1.1218
1.121
1.1181
1.1147
1.1127
1.1132
1.1102
1.1085
1.1066
1.104
1.1005
1.1005
1.0984
1.0953
1.0974
1.0977
1.0964
1.0946
1.0925
1.0923
1.0941
1.0939
1.0927
1.0907
1.0898
1.0881
1.0894
1.0895
1.0872
1.087
1.0854
1.0863
1.0859
NA
0.8199
0.8256
0.8319
0.8364
0.8414
0.9173
0.9221
0.9265
0.9296
0.9326
0.9825
0.9837
0.9826
0.9842
0.9849
0.9871
0.9903
0.9916
0.9939
0.9966
1.0009
1.0034
1.0082
1.0098
1.0133
1.0165
1.0178
1.0189
1.0196
1.0197
1.0209
1.0214
1.0198
1.0174
1.0156
1.0136
1.0134
1.0104
1.0096
1.0109
1.0103
1.0109
1.0104
1.0095
1.0097
1.0109
1.0093
1.0104
1.0114
1.0132
1.0156
1.0158
1.0186
1.0189
1.0189
1.0207
1.0216
1.0231
1.023
1.0247
1.0253
1.0239
1.0244
1.0227
1.0225
1.0213
1.0203
1.019
1.0181
1.0157
1.0172
1.0148
1.0164
1.0151
1.0153
1.0154
1.0162
1.0169
1.0146
NA
1.0005
0.9988
0.9957
0.9932
0.9925
1.0604
1.0585
1.0569
1.0561
1.0535
1.0996
1.0975
1.0964
1.0941
1.0934
1.0913
1.0886
1.0868
1.0855
1.0824
1.0806
1.0784
1.0785
1.0786
1.078
1.0781
1.0764
1.0751
1.0741
1.0733
1.0735
1.0736
1.0727
1.0716
1.0705
1.071
1.0708
1.0689
1.0698
1.069
1.069
1.0682
1.0677
1.0665
1.0647
1.0647
1.0641
1.0642
1.0644
1.0646
1.0631
1.0617
1.0617
1.0606
1.0615
1.061
1.061
1.0612
1.06
1.0598
1.059
1.0605
1.0601
1.0596
1.0602
1.0598
1.0607
1.0608
1.0603
1.0594
1.0596
1.0602
1.0594
1.0595
1.0609
1.0609
1.0603
1.0609
1.0601
NA
1.5195
1.497
1.4816
1.4693
1.4563
1.5079
1.4967
1.4846
1.4727
1.4644
1.5005
1.4869
1.4749
1.465
1.4549
1.4458
1.4363
1.4244
1.4169
1.4064
1.3957
1.3899
1.3736
1.3719
1.3649
1.357
1.3492
1.3405
1.3338
1.3255
1.3202
1.3146
1.307
1.2981
1.292
1.2909
1.2836
1.2757
1.2706
1.2632
1.2586
1.2528
1.2532
1.2475
1.2409
1.2394
1.2344
1.232
1.2315
1.227
1.2213
1.2161
1.2121
1.2088
1.2023
1.1958
1.1944
1.1906
1.1886
1.1881
1.1823
1.1809
1.1772
1.1736
1.1692
1.1674
1.1615
1.1604
1.1598
1.1586
1.1592
1.1554
1.152
1.1479
1.147
1.1417
1.1411
1.1393
1.1351
NA
0.9053
0.9056
0.9063
0.9077
0.9091
0.9835
0.9848
0.9841
0.9858
0.9869
1.0346
1.0363
1.0387
1.0381
1.039
1.0414
1.0402
1.0408
1.0416
1.0413
1.044
1.0453
1.0462
1.0461
1.0465
1.0467
1.0456
1.0459
1.0459
1.0452
1.0474
1.051
1.0504
1.0496
1.0499
1.0538
1.0516
1.0515
1.0507
1.0533
1.0528
1.0534
1.0533
1.0544
1.055
1.0528
1.0569
1.0586
1.0571
1.0549
1.0544
1.0562
1.0575
1.0584
1.0584
1.0571
1.0591
1.0595
1.0625
1.0616
1.0608
1.061
1.0625
1.0657
1.062
1.0622
1.0605
1.0594
1.0611
1.0618
1.0607
1.0642
1.0627
1.0617
1.0654
1.0624
1.0603
1.0639
1.0627
NA
0.8638
0.8699
0.8732
0.8765
0.8801
0.9557
0.96
0.9627
0.9655
0.9689
1.0199
1.023
1.0237
1.0253
1.0263
1.0277
1.0272
1.0278
1.0268
1.0281
1.0292
1.0296
1.0305
1.0306
1.032
1.0339
1.034
1.0362
1.0368
1.0374
1.0394
1.0401
1.0427
1.0426
1.0439
1.044
1.0444
1.0439
1.0442
1.045
1.0457
1.0476
1.0477
1.0478
1.0478
1.0485
1.0501
1.0488
1.0488
1.0514
1.0516
1.0517
1.0513
1.0522
1.0517
1.0528
1.053
1.0536
1.0537
1.0538
1.054
1.0557
1.0563
1.0563
1.0572
1.057
1.0576
1.0581
1.0576
1.0587
1.0587
1.0589
1.0585
1.0591
1.0602
1.0583
1.0588
1.0574
1.0574
NA
0.8555
0.8615
0.8651
0.8684
0.8724
0.9483
0.9525
0.9553
0.9582
0.9616
1.0127
1.0159
1.017
1.0186
1.0197
1.0213
1.0212
1.0221
1.0215
1.023
1.0241
1.0245
1.0255
1.0257
1.0271
1.0289
1.029
1.0311
1.0318
1.0324
1.0345
1.0353
1.0374
1.0372
1.0386
1.0388
1.0393
1.0387
1.039
1.04
1.0408
1.0425
1.0427
1.0428
1.0431
1.0436
1.0457
1.0445
1.0447
1.047
1.0473
1.0474
1.0474
1.0483
1.0478
1.0489
1.0491
1.0497
1.0499
1.0502
1.0503
1.0518
1.0525
1.0527
1.0532
1.053
1.0537
1.054
1.0538
1.0547
1.0547
1.055
1.0547
1.0554
1.0564
1.0548
1.0553
1.0541
1.0542
NA
1.2206
1.2219
1.2206
1.2184
1.2164
1.2842
1.2819
1.2796
1.2766
1.273
1.3167
1.3127
1.3092
1.3056
1.3018
1.2993
1.2973
1.2939
1.2917
1.2897
1.2878
1.2857
1.2834
1.2808
1.2782
1.2754
1.2719
1.2674
1.2635
1.2584
1.2553
1.2501
1.2456
1.2408
1.2364
1.2319
1.2273
1.2215
1.2179
1.2144
1.2117
1.2076
1.2047
1.1999
1.1965
1.1943
1.1904
1.1876
1.1841
1.1811
1.1791
1.1766
1.1738
1.171
1.168
1.1649
1.1627
1.1612
1.1588
1.1566
1.1556
1.1536
1.1516
1.1489
1.146
1.144
1.1428
1.1401
1.138
1.1351
1.1338
1.1312
1.1306
1.1284
1.1266
1.1246
1.1233
1.1224
1.1206
NA
1.8584
1.8426
1.8218
1.7988
1.782
1.8315
1.8149
1.7978
1.7799
1.7627
1.7924
1.7752
1.7606
1.7445
1.7277
1.7127
1.6964
1.6816
1.6678
1.6532
1.6391
1.6273
1.6128
1.6013
1.5881
1.5763
1.5633
1.5506
1.5371
1.5237
1.514
1.5019
1.4895
1.478
1.4659
1.455
1.4431
1.4314
1.4218
1.4118
1.402
1.3916
1.3842
1.3744
