"SRB"
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.06
1.034
1.034
1.034
1.034
1.034
1.034
1.034
1.033
1.033
1.033
1.033
1.032
1.032
1.032
1.032
1.032
1.032
1.032
1.032
1.032
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
1.052
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.071
1.069
1.07
1.07
1.067
1.065
1.065
1.066
1.065
1.064
1.061
1.061
1.059
1.058
1.058
1.058
1.058
1.058
1.058
1.058
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.054
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.044
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.065
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.072
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.055
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.051
1.051
1.052
1.052
1.052
1.051
1.051
1.051
1.051
1.051
1.051
1.051
1.051
1.051
1.051
1.051
1.051
1.051
1.051
1.051
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.1
1.09
1.09
1.08
1.08
1.08
1.08
1.08
1.08
1.08
1.08
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.067
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.059
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.057
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.07
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.053
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.03
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
